county,precinct,office,district,candidate,party,election_day,early_voting,mail,votes
Fountain,VAN BUREN 2,U.S. House,8,Under Votes,,4,2,1,7
Fountain,VAN BUREN 2,U.S. House,8,Over Votes,,0,0,0,0
Fountain,VAN BUREN 2,U.S. House,8,Write-ins,,0,0,0,0
Fountain,VAN BUREN 2,State House,13,MATTHEW (MATT) COMMONS,REP,183,40,23,246
Fountain,VAN BUREN 2,State House,13,EDWARD (ED) MOYER JR.,DEM,35,3,19,57
Fountain,VAN BUREN 2,State House,13,Under Votes,,4,2,1,7
Fountain,VAN BUREN 2,State House,13,Over Votes,,0,0,0,0
Fountain,VAN BUREN 2,State House,13,Write-ins,,0,0,0,0
Fountain,VAN BUREN 2,COUNTY AUDITOR,,KIM JOHNSON,REP,201,39,31,271
Fountain,VAN BUREN 2,COUNTY AUDITOR,,Under Votes,,21,6,12,39
Fountain,VAN BUREN 2,COUNTY AUDITOR,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 2,COUNTY AUDITOR,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 2,COUNTY TREASURER,,TIFFANY GRUBB-WELLS,REP,201,38,33,272
Fountain,VAN BUREN 2,COUNTY TREASURER,,Under Votes,,21,7,10,38
Fountain,VAN BUREN 2,COUNTY TREASURER,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 2,COUNTY TREASURER,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 2,COUNTY CORONER,,KAYLA A HOLT,REP,200,39,32,271
Fountain,VAN BUREN 2,COUNTY CORONER,,Under Votes,,22,6,11,39
Fountain,VAN BUREN 2,COUNTY CORONER,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 2,COUNTY CORONER,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 2,County Commissioner,1,AARON FRUITS,REP,183,39,24,246
Fountain,VAN BUREN 2,County Commissioner,1,KATHY POSTON,DEM,35,4,17,56
Fountain,VAN BUREN 2,County Commissioner,1,Under Votes,,4,2,2,8
Fountain,VAN BUREN 2,County Commissioner,1,Over Votes,,0,0,0,0
Fountain,VAN BUREN 2,County Commissioner,1,Write-ins,,0,0,0,0
Fountain,VAN BUREN 2,County Commissioner,2,KENNETH KW RICE,REP,178,35,22,235
Fountain,VAN BUREN 2,County Commissioner,2,LEXXI HADDOCK,DEM,41,7,19,67
Fountain,VAN BUREN 2,County Commissioner,2,Under Votes,,3,3,2,8
Fountain,VAN BUREN 2,County Commissioner,2,Over Votes,,0,0,0,0
Fountain,VAN BUREN 2,County Commissioner,2,Write-ins,,0,0,0,0
Fountain,VAN BUREN 2,"COUNTY COUNCIL, AT LARGE",,KELLY CARLSON,REP,113,28,16,157
Fountain,VAN BUREN 2,"COUNTY COUNCIL, AT LARGE",,JEFFREY C CARVER,REP,136,28,23,187
Fountain,VAN BUREN 2,"COUNTY COUNCIL, AT LARGE",,TODD HEGG,REP,106,20,12,138
Fountain,VAN BUREN 2,"COUNTY COUNCIL, AT LARGE",,MARK BERTOLINO,DEM,21,2,7,30
Fountain,VAN BUREN 2,"COUNTY COUNCIL, AT LARGE",,TOM BOOE,DEM,68,12,24,104
Fountain,VAN BUREN 2,"COUNTY COUNCIL, AT LARGE",,CRAIG VANHOOK,DEM,35,3,18,56
Fountain,VAN BUREN 2,"COUNTY COUNCIL, AT LARGE",,Under Votes,,187,42,29,258
Fountain,VAN BUREN 2,"COUNTY COUNCIL, AT LARGE",,Over Votes,,0,0,0,0
Fountain,VAN BUREN 2,"COUNTY COUNCIL, AT LARGE",,Write-ins,,0,0,0,0
Fountain,VAN BUREN 2,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, CAIN",,JOSHUA J FOXWORTHY,NON,178,30,30,238
Fountain,VAN BUREN 2,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, CAIN",,Under Votes,,44,15,13,72
Fountain,VAN BUREN 2,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, CAIN",,Over Votes,,0,0,0,0
Fountain,VAN BUREN 2,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, CAIN",,Write-ins,,0,0,0,0
Fountain,VAN BUREN 2,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, JACKSON",,TYLER BOWLING,NON,139,29,26,194
Fountain,VAN BUREN 2,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, JACKSON",,AMY J MUSSER,NON,47,7,8,62
Fountain,VAN BUREN 2,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, JACKSON",,Under Votes,,36,9,9,54
Fountain,VAN BUREN 2,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, JACKSON",,Over Votes,,0,0,0,0
Fountain,VAN BUREN 2,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, JACKSON",,Write-ins,,0,0,0,0
Fountain,VAN BUREN 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,121,19,26,166
Fountain,VAN BUREN 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,64,18,11,93
Fountain,VAN BUREN 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,37,8,6,51
Fountain,VAN BUREN 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,119,20,24,163
Fountain,VAN BUREN 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,66,14,12,92
Fountain,VAN BUREN 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,37,11,7,55
Fountain,VAN BUREN 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,121,19,24,164
Fountain,VAN BUREN 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,62,15,10,87
Fountain,VAN BUREN 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,39,11,8,58
Fountain,VAN BUREN 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,1,1
Fountain,VAN BUREN 2,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,124,18,26,168
Fountain,VAN BUREN 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,62,17,12,91
Fountain,VAN BUREN 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,36,10,5,51
Fountain,VAN BUREN 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 2,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,115,19,24,158
Fountain,VAN BUREN 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,65,16,12,93
Fountain,VAN BUREN 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,42,10,7,59
Fountain,VAN BUREN 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 2,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,Registered Voters,,,,,,,872
Fountain,VAN BUREN 3,Ballots Cast,,,,,,,526
Fountain,VAN BUREN 3,Straight Party,,REPUBLICAN PARTY,REP,182,52,34,268
Fountain,VAN BUREN 3,Straight Party,,DEMOCRATIC PARTY,DEM,32,17,2,51
Fountain,VAN BUREN 3,Straight Party,,LIBERTARIAN PARTY,LIB,3,0,0,3
Fountain,VAN BUREN 3,Straight Party,,WE THE PEOPLE PARTY,WTP,3,0,0,3
Fountain,VAN BUREN 3,Straight Party,,Under Votes,,129,40,32,201
Fountain,VAN BUREN 3,Straight Party,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,Straight Party,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,PUBLIC QUESTION #1,,YES,,172,36,30,238
Fountain,VAN BUREN 3,PUBLIC QUESTION #1,,NO,,143,55,25,223
Fountain,VAN BUREN 3,PUBLIC QUESTION #1,,Under Votes,,34,18,13,65
Fountain,VAN BUREN 3,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,PUBLIC QUESTION #1,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,President,,Donald J. Trump,REP,274,81,54,409
Fountain,VAN BUREN 3,President,,Kamala D. Harris,DEM,61,27,12,100
Fountain,VAN BUREN 3,President,,Chase Oliver,LIB,5,1,0,6
Fountain,VAN BUREN 3,President,,Robert F. Kennedy Jr.,WTP,6,0,1,7
Fountain,VAN BUREN 3,President,,Andre Ramon McNeil Sr.,,0,0,0,0
Fountain,VAN BUREN 3,President,,Carol Asher,,0,0,0,0
Fountain,VAN BUREN 3,President,,Cherunda Lyn Fox,,0,0,0,0
Fountain,VAN BUREN 3,President,,Cornel West,,0,0,0,0
Fountain,VAN BUREN 3,President,,Doug Jenkins,,0,0,0,0
Fountain,VAN BUREN 3,President,,Paij Boring,,0,0,0,0
Fountain,VAN BUREN 3,President,,Peter Sonski,,0,0,0,0
Fountain,VAN BUREN 3,President,,Shondra Irving,,0,0,0,0
Fountain,VAN BUREN 3,President,,Susan Maude Buchser,,0,0,0,0
Fountain,VAN BUREN 3,President,,Tom Hoefling,,0,0,0,0
Fountain,VAN BUREN 3,President,,William Cody Nalbach,,0,0,0,0
Fountain,VAN BUREN 3,President,,Under Votes,,3,0,1,4
Fountain,VAN BUREN 3,President,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,President,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,U.S. Senate,,JIM BANKS,REP,271,82,54,407
Fountain,VAN BUREN 3,U.S. Senate,,VALERIE McCRAY,DEM,64,23,11,98
Fountain,VAN BUREN 3,U.S. Senate,,ANDREW HORNING,LIB,8,3,2,13
Fountain,VAN BUREN 3,U.S. Senate,,Antonio Xavier Alvarez,,0,0,0,0
Fountain,VAN BUREN 3,U.S. Senate,,Phillip D. Beachy (Phil),,0,0,0,0
Fountain,VAN BUREN 3,U.S. Senate,,Under Votes,,6,1,1,8
Fountain,VAN BUREN 3,U.S. Senate,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,U.S. Senate,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,Governor,,MIKE BRAUN MICAH BECKWITH,REP,244,71,52,367
Fountain,VAN BUREN 3,Governor,,JENNIFER G. McCORMICK TERRY GOODIN,DEM,73,29,13,115
Fountain,VAN BUREN 3,Governor,,DONALD RAINWATER TONYA HUDSON,LIB,29,8,2,39
Fountain,VAN BUREN 3,Governor,,Christopher Ryan Stried,,0,0,0,0
Fountain,VAN BUREN 3,Governor,,Under Votes,,3,1,1,5
Fountain,VAN BUREN 3,Governor,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,Governor,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,Attorney General,,TODD ROKITA,REP,273,79,56,408
Fountain,VAN BUREN 3,Attorney General,,DESTINY WELLS,DEM,69,28,12,109
Fountain,VAN BUREN 3,Attorney General,,Under Votes,,7,2,0,9
Fountain,VAN BUREN 3,Attorney General,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,Attorney General,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,U.S. House,8,MARK MESSMER,REP,274,83,53,410
Fountain,VAN BUREN 3,U.S. House,8,ERIK HURT,DEM,55,23,12,90
Fountain,VAN BUREN 3,U.S. House,8,K RICHARD FITZLAFF,LIB,13,0,0,13
Fountain,VAN BUREN 3,U.S. House,8,Under Votes,,7,3,3,13
Fountain,VAN BUREN 3,U.S. House,8,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,U.S. House,8,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,State House,13,MATTHEW (MATT) COMMONS,REP,287,84,52,423
Fountain,VAN BUREN 3,State House,13,EDWARD (ED) MOYER JR.,DEM,57,23,11,91
Fountain,VAN BUREN 3,State House,13,Under Votes,,5,2,5,12
Fountain,VAN BUREN 3,State House,13,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,State House,13,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,COUNTY AUDITOR,,KIM JOHNSON,REP,312,92,55,459
Fountain,VAN BUREN 3,COUNTY AUDITOR,,Under Votes,,37,17,13,67
Fountain,VAN BUREN 3,COUNTY AUDITOR,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,COUNTY AUDITOR,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,COUNTY TREASURER,,TIFFANY GRUBB-WELLS,REP,313,90,57,460
Fountain,VAN BUREN 3,COUNTY TREASURER,,Under Votes,,36,19,11,66
Fountain,VAN BUREN 3,COUNTY TREASURER,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,COUNTY TREASURER,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,COUNTY CORONER,,KAYLA A HOLT,REP,312,90,56,458
Fountain,VAN BUREN 3,COUNTY CORONER,,Under Votes,,37,19,12,68
Fountain,VAN BUREN 3,COUNTY CORONER,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,COUNTY CORONER,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,County Commissioner,1,AARON FRUITS,REP,284,85,57,426
Fountain,VAN BUREN 3,County Commissioner,1,KATHY POSTON,DEM,64,22,9,95
Fountain,VAN BUREN 3,County Commissioner,1,Under Votes,,1,2,2,5
Fountain,VAN BUREN 3,County Commissioner,1,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,County Commissioner,1,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,County Commissioner,2,KENNETH KW RICE,REP,274,83,54,411
Fountain,VAN BUREN 3,County Commissioner,2,LEXXI HADDOCK,DEM,71,24,10,105
Fountain,VAN BUREN 3,County Commissioner,2,Under Votes,,4,2,4,10
Fountain,VAN BUREN 3,County Commissioner,2,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,County Commissioner,2,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,"COUNTY COUNCIL, AT LARGE",,KELLY CARLSON,REP,201,53,38,292
Fountain,VAN BUREN 3,"COUNTY COUNCIL, AT LARGE",,JEFFREY C CARVER,REP,242,75,41,358
Fountain,VAN BUREN 3,"COUNTY COUNCIL, AT LARGE",,TODD HEGG,REP,178,45,38,261
Fountain,VAN BUREN 3,"COUNTY COUNCIL, AT LARGE",,MARK BERTOLINO,DEM,31,12,7,50
Fountain,VAN BUREN 3,"COUNTY COUNCIL, AT LARGE",,TOM BOOE,DEM,102,43,20,165
Fountain,VAN BUREN 3,"COUNTY COUNCIL, AT LARGE",,CRAIG VANHOOK,DEM,62,24,11,97
Fountain,VAN BUREN 3,"COUNTY COUNCIL, AT LARGE",,Under Votes,,231,75,49,355
Fountain,VAN BUREN 3,"COUNTY COUNCIL, AT LARGE",,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,"COUNTY COUNCIL, AT LARGE",,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, CAIN",,JOSHUA J FOXWORTHY,NON,260,80,45,385
Fountain,VAN BUREN 3,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, CAIN",,Under Votes,,89,29,23,141
Fountain,VAN BUREN 3,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, CAIN",,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, CAIN",,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, JACKSON",,TYLER BOWLING,NON,206,56,29,291
Fountain,VAN BUREN 3,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, JACKSON",,AMY J MUSSER,NON,87,32,23,142
Fountain,VAN BUREN 3,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, JACKSON",,Under Votes,,56,21,16,93
Fountain,VAN BUREN 3,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, JACKSON",,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,"SCHOOL BOARD MEMBER SOUTHEAST FOUNTAIN SCHOOL BOARD, JACKSON",,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,180,53,33,266
Fountain,VAN BUREN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,108,35,19,162
Fountain,VAN BUREN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,61,21,16,98
Fountain,VAN BUREN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,182,58,32,272
Fountain,VAN BUREN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,103,33,17,153
Fountain,VAN BUREN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,64,18,19,101
Fountain,VAN BUREN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,176,61,33,270
Fountain,VAN BUREN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,102,31,16,149
Fountain,VAN BUREN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,71,17,19,107
Fountain,VAN BUREN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,180,55,33,268
Fountain,VAN BUREN 3,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,100,32,18,150
Fountain,VAN BUREN 3,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,69,22,17,108
Fountain,VAN BUREN 3,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Write-ins,,0,0,0,0
Fountain,VAN BUREN 3,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,182,48,31,261
Fountain,VAN BUREN 3,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,94,36,16,146
Fountain,VAN BUREN 3,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,73,25,21,119
Fountain,VAN BUREN 3,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Fountain,VAN BUREN 3,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Write-ins,,0,0,0,0
Fountain,WABASH,Registered Voters,,,,,,,597
Fountain,WABASH,Ballots Cast,,,,,,,437
Fountain,WABASH,Straight Party,,REPUBLICAN PARTY,REP,95,72,49,216
Fountain,WABASH,Straight Party,,DEMOCRATIC PARTY,DEM,9,11,11,31
Fountain,WABASH,Straight Party,,LIBERTARIAN PARTY,LIB,2,0,0,2
Fountain,WABASH,Straight Party,,WE THE PEOPLE PARTY,WTP,1,0,0,1
Fountain,WABASH,Straight Party,,Under Votes,,82,56,49,187
Fountain,WABASH,Straight Party,,Over Votes,,0,0,0,0
Fountain,WABASH,Straight Party,,Write-ins,,0,0,0,0
Fountain,WABASH,PUBLIC QUESTION #1,,YES,,88,69,47,204
Fountain,WABASH,PUBLIC QUESTION #1,,NO,,77,58,48,183
Fountain,WABASH,PUBLIC QUESTION #1,,Under Votes,,24,12,14,50
Fountain,WABASH,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Fountain,WABASH,PUBLIC QUESTION #1,,Write-ins,,0,0,0,0
Fountain,WABASH,President,,Donald J. Trump,REP,162,114,81,357
Fountain,WABASH,President,,Kamala D. Harris,DEM,16,22,26,64
Fountain,WABASH,President,,Chase Oliver,LIB,2,1,1,4
Fountain,WABASH,President,,Robert F. Kennedy Jr.,WTP,3,1,0,4
Fountain,WABASH,President,,Andre Ramon McNeil Sr.,,0,0,0,0
Fountain,WABASH,President,,Carol Asher,,0,0,0,0
Fountain,WABASH,President,,Cherunda Lyn Fox,,0,0,0,0
Fountain,WABASH,President,,Cornel West,,0,0,0,0
Fountain,WABASH,President,,Doug Jenkins,,0,0,0,0
Fountain,WABASH,President,,Paij Boring,,0,0,0,0
Fountain,WABASH,President,,Peter Sonski,,0,0,0,0
Fountain,WABASH,President,,Shondra Irving,,0,0,0,0
Fountain,WABASH,President,,Susan Maude Buchser,,0,0,0,0
Fountain,WABASH,President,,Tom Hoefling,,0,0,0,0
Fountain,WABASH,President,,William Cody Nalbach,,0,0,0,0
Fountain,WABASH,President,,Under Votes,,6,1,1,8
Fountain,WABASH,President,,Over Votes,,0,0,0,0
Fountain,WABASH,President,,Write-ins,,0,0,0,0
Fountain,WABASH,U.S. Senate,,JIM BANKS,REP,156,115,80,351
Fountain,WABASH,U.S. Senate,,VALERIE McCRAY,DEM,15,22,25,62
Fountain,WABASH,U.S. Senate,,ANDREW HORNING,LIB,9,2,1,12
Fountain,WABASH,U.S. Senate,,Antonio Xavier Alvarez,,0,0,0,0
Fountain,WABASH,U.S. Senate,,Phillip D. Beachy (Phil),,0,0,0,0
Fountain,WABASH,U.S. Senate,,Under Votes,,9,0,3,12
Fountain,WABASH,U.S. Senate,,Over Votes,,0,0,0,0
Fountain,WABASH,U.S. Senate,,Write-ins,,0,0,0,0
Fountain,WABASH,Governor,,MIKE BRAUN MICAH BECKWITH,REP,136,107,77,320
Fountain,WABASH,Governor,,JENNIFER G. McCORMICK TERRY GOODIN,DEM,24,27,26,77
Fountain,WABASH,Governor,,DONALD RAINWATER TONYA HUDSON,LIB,23,5,4,32
Fountain,WABASH,Governor,,Christopher Ryan Stried,,0,0,0,0
Fountain,WABASH,Governor,,Under Votes,,6,0,2,8
Fountain,WABASH,Governor,,Over Votes,,0,0,0,0
Fountain,WABASH,Governor,,Write-ins,,0,0,0,0
Fountain,WABASH,Attorney General,,TODD ROKITA,REP,162,115,83,360
Fountain,WABASH,Attorney General,,DESTINY WELLS,DEM,22,24,25,71
Fountain,WABASH,Attorney General,,Under Votes,,5,0,1,6
Fountain,WABASH,Attorney General,,Over Votes,,0,0,0,0
Fountain,WABASH,Attorney General,,Write-ins,,0,0,0,0
Fountain,WABASH,U.S. House,8,MARK MESSMER,REP,159,116,81,356
Fountain,WABASH,U.S. House,8,ERIK HURT,DEM,15,22,25,62
Fountain,WABASH,U.S. House,8,K RICHARD FITZLAFF,LIB,8,1,1,10
Fountain,WABASH,U.S. House,8,Under Votes,,7,0,1,8
Fountain,WABASH,U.S. House,8,Over Votes,,0,0,1,1
Fountain,WABASH,U.S. House,8,Write-ins,,0,0,0,0
Fountain,WABASH,State House,13,MATTHEW (MATT) COMMONS,REP,169,113,82,364
Fountain,WABASH,State House,13,EDWARD (ED) MOYER JR.,DEM,14,24,26,64
Fountain,WABASH,State House,13,Under Votes,,6,2,1,9
Fountain,WABASH,State House,13,Over Votes,,0,0,0,0
Fountain,WABASH,State House,13,Write-ins,,0,0,0,0
Fountain,WABASH,COUNTY AUDITOR,,KIM JOHNSON,REP,168,122,90,380
Fountain,WABASH,COUNTY AUDITOR,,Under Votes,,21,17,19,57
Fountain,WABASH,COUNTY AUDITOR,,Over Votes,,0,0,0,0
Fountain,WABASH,COUNTY AUDITOR,,Write-ins,,0,0,0,0
Fountain,WABASH,COUNTY TREASURER,,TIFFANY GRUBB-WELLS,REP,165,125,92,382
Fountain,WABASH,COUNTY TREASURER,,Under Votes,,24,14,17,55
Fountain,WABASH,COUNTY TREASURER,,Over Votes,,0,0,0,0
Fountain,WABASH,COUNTY TREASURER,,Write-ins,,0,0,0,0
Fountain,WABASH,COUNTY CORONER,,KAYLA A HOLT,REP,163,123,90,376
Fountain,WABASH,COUNTY CORONER,,Under Votes,,26,16,19,61
Fountain,WABASH,COUNTY CORONER,,Over Votes,,0,0,0,0
Fountain,WABASH,COUNTY CORONER,,Write-ins,,0,0,0,0
Fountain,WABASH,County Commissioner,1,AARON FRUITS,REP,162,115,82,359
Fountain,WABASH,County Commissioner,1,KATHY POSTON,DEM,20,23,26,69
Fountain,WABASH,County Commissioner,1,Under Votes,,7,1,1,9
Fountain,WABASH,County Commissioner,1,Over Votes,,0,0,0,0
Fountain,WABASH,County Commissioner,1,Write-ins,,0,0,0,0
Fountain,WABASH,County Commissioner,2,KENNETH KW RICE,REP,160,109,81,350
Fountain,WABASH,County Commissioner,2,LEXXI HADDOCK,DEM,23,29,26,78
Fountain,WABASH,County Commissioner,2,Under Votes,,6,1,2,9
Fountain,WABASH,County Commissioner,2,Over Votes,,0,0,0,0
Fountain,WABASH,County Commissioner,2,Write-ins,,0,0,0,0
Fountain,WABASH,"COUNTY COUNCIL, AT LARGE",,KELLY CARLSON,REP,109,97,57,263
Fountain,WABASH,"COUNTY COUNCIL, AT LARGE",,JEFFREY C CARVER,REP,114,86,53,253
Fountain,WABASH,"COUNTY COUNCIL, AT LARGE",,TODD HEGG,REP,130,102,65,297
Fountain,WABASH,"COUNTY COUNCIL, AT LARGE",,MARK BERTOLINO,DEM,10,13,16,39
Fountain,WABASH,"COUNTY COUNCIL, AT LARGE",,TOM BOOE,DEM,43,40,33,116
Fountain,WABASH,"COUNTY COUNCIL, AT LARGE",,CRAIG VANHOOK,DEM,12,16,21,49
Fountain,WABASH,"COUNTY COUNCIL, AT LARGE",,Under Votes,,149,63,82,294
